date,mean_temp,mean_sal,mean_do,mean_turb,pred_tss
2010-07-20,28.742708333333333,35.33020833333333,5.314583333333333,9.447916666666666,28.064335239954573
2010-07-21,28.780208333333334,35.40208333333333,5.346875,8.135416666666666,25.68506779989808
2010-07-22,28.809375,35.30833333333334,5.2375,5.614583333333333,21.11536366899592
2010-07-23,28.769791666666666,35.440625,5.155208333333333,12.677083333333334,33.9180884654904
2010-07-24,28.926041666666666,35.76145833333334,5.105208333333334,16.604166666666668,41.037007710738806
2010-07-25,29.01382978723404,35.712765957446805,4.945744680851064,9.212765957446809,27.638059867799907
2010-07-26,28.822916666666668,35.734375,4.822916666666667,13.1875,34.84335913662348
2010-07-27,28.198958333333334,36.436458333333334,5.296875,39.302083333333336,82.18322796377933
2010-07-28,27.888541666666665,36.48125,5.605208333333334,11.229166666666666,31.29334105145982
2010-07-29,28.579166666666666,36.18541666666667,5.444791666666666,10.385416666666666,29.763811982852072
2010-07-30,28.913541666666667,36.209375,5.310416666666667,11.09375,31.047861077485738
2010-07-31,28.670833333333334,36.25833333333333,5.275,9.40625,27.98880294027024
2010-08-01,28.725,36.121875,5.163541666666666,8.895833333333334,27.06353226913716
2010-08-02,29.213541666666668,36.225,5.128125,7.739583333333333,24.967510952896912
2010-08-03,29.961458333333333,36.50625,5.269791666666666,6.854166666666667,23.362449584604832
2010-08-04,30.461458333333333,36.196875,5.227083333333334,8.177083333333334,25.760600099582412
2010-08-05,30.530208333333334,36.40208333333333,5.042708333333334,10.28125,29.57498123364124
2010-08-06,29.766666666666666,36.24166666666667,4.889583333333333,15.166666666666666,38.431143371629304
2010-08-07,28.585416666666667,36.094791666666666,4.797916666666667,14.125,36.54283587952098
2010-08-08,27.753125,35.95520833333333,5.039583333333334,13.125,34.73006068709698
2010-08-09,28.273958333333333,35.8125,5.210416666666666,13.65625,35.69309750807223
2010-08-10,28.838541666666668,36.026041666666664,5.270833333333333,16.395833333333332,40.65934621231713
2010-08-11,28.894791666666666,35.969791666666666,5.2,28.635416666666668,62.846959244590025
2010-08-12,28.29895833333333,35.932291666666664,5.058333333333334,28.114583333333332,61.902805498535855
2010-08-13,27.957291666666666,35.859375,4.976041666666666,23.90625,54.2740432304182
2010-08-14,27.323958333333334,35.79895833333333,5.129166666666666,13.885416666666666,36.10852515633606
2010-08-15,27.542708333333334,35.79479166666667,5.202083333333333,10.177083333333334,29.386150484430406
2010-08-16,28.42395833333333,35.697916666666664,5.28125,11.041666666666666,30.95344570288032
2010-08-17,29.244791666666668,35.63125,5.353125,9.15625,27.53560914216424
2010-08-18,29.694791666666667,34.766666666666666,5.236458333333333,15.09375,38.29896184718173
2010-08-19,29.647916666666667,35.91875,4.886458333333334,13.666666666666666,35.71198058299331
2010-08-20,29.280208333333334,35.7125,4.78125,18.729166666666668,44.8891549946398
2010-08-21,28.905208333333334,35.509375,4.847916666666666,9.46875,28.10210138979674
2010-08-22,29.10625,35.42604166666667,4.764583333333333,11.4375,31.671002549881486
2010-08-23,29.10625,35.3375,4.575,15.583333333333334,39.18646636847264
2010-08-24,28.371875,35.18541666666667,4.835416666666666,23.125,52.85781261133695
2010-08-25,27.296875,35.675,5.236458333333333,20.25,47.646083933117964
2010-08-26,26.505769230769232,35.50576923076923,5.496153846153846,12.365384615384615,33.353048762082594
2010-08-27,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-08-28,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-08-29,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-08-30,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-08-31,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-01,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-02,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-03,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-04,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-05,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-06,22.906827660466377,33.65199020228339,6.297436647734278,12.862083987473383,34.253453061897694
2010-09-07,28.564583333333335,36.30625,5.135416666666667,12.0625,32.803987045146485
2010-09-08,28.786458333333332,36.06458333333333,5.030208333333333,15.760416666666666,39.507478642131055
2010-09-09,29,35.95625,4.763541666666667,16.03125,39.99843859007922
2010-09-10,29.16875,35.94895833333333,4.957291666666666,17.947916666666668,43.472924375558556
